temperature,ph_level,turbidity,temp_delta,ph_delta,turb_delta,is_safe
27.13,6.94,12.2,0.16,0.0,0.1,0
27.21,6.99,8.8,0.29,0.02,1.1,1
26.23,6.9,4.3,0.03,0.0,-0.7,1
29.71,7.56,6.9,0.12,-0.02,1.6,1
26.88,7.02,8.2,0.44,-0.03,-0.6,1
26.48,6.67,15.3,-0.08,-0.02,-0.6,1
28.06,6.86,19.9,-0.11,-0.01,0.1,1
25.96,6.75,15.0,0.11,0.05,0.7,1
25.44,7.19,5.8,0.01,0.0,0.2,1
30.62,7.13,8.8,0.21,0.05,-0.1,1
31.66,7.14,11.9,-0.25,-0.03,0.2,1
28.39,7.41,6.4,0.02,-0.02,0.6,1
27.41,6.84,13.7,-0.42,0.0,-0.9,1
26.42,6.97,12.2,0.06,0.02,-0.3,1
25.95,7.09,6.5,0.01,-0.02,1.0,1
26.66,6.9,10.9,0.0,-0.01,-1.2,1
25.93,7.33,5.4,0.0,0.04,0.1,1
26.72,7.28,8.4,0.06,0.03,2.6,1
30.47,7.34,6.3,-0.15,0.01,0.4,1
28.05,7.05,9.7,0.04,0.0,-0.8,1
27.69,6.79,13.3,0.57,0.04,-2.1,1
27.04,7.37,12.8,-0.21,0.0,-1.2,1
26.21,6.62,16.1,-0.23,0.01,0.5,1
28.3,6.61,21.3,-0.03,0.02,0.3,1
26.99,6.8,15.8,-0.09,-0.01,1.0,1
28.15,7.05,10.9,-0.1,-0.01,0.7,1
29.01,6.47,20.7,-0.16,-0.03,0.0,0
30.24,7.25,8.2,0.16,0.01,0.0,1
27.87,7.18,5.7,0.2,0.03,0.2,1
27.42,7.31,10.4,0.11,0.15,-0.3,1
30.39,7.57,4.4,-0.09,0.0,-0.7,0
28.02,6.75,18.3,-0.09,0.02,0.3,1
26.43,7.03,7.6,0.06,-0.09,0.1,1
27.21,7.21,7.5,-0.25,-0.06,-0.5,1
26.0,7.35,2.2,-0.43,-0.02,-0.6,1
27.84,6.76,17.1,0.24,0.01,-0.2,1
28.71,7.01,13.7,-0.08,-0.05,1.2,1
28.49,6.73,16.0,-0.19,0.01,0.7,1
30.56,7.3,8.6,0.31,-0.05,1.0,0
26.18,6.89,12.7,-0.03,-0.04,-1.8,1
26.75,6.75,13.4,0.07,0.03,0.9,1
29.26,6.94,14.7,-0.11,0.03,2.5,1
26.61,7.02,8.9,0.06,-0.04,0.4,1
29.42,7.36,6.7,0.06,0.0,-0.9,1
26.72,7.31,4.0,0.22,-0.01,0.7,1
26.37,7.08,8.4,-0.18,0.02,0.2,1
25.96,6.8,12.3,-0.01,-0.03,0.0,1
28.15,7.06,20.5,0.13,0.0,-0.4,1
30.7,7.06,15.4,-0.15,0.05,-0.4,0
28.56,7.23,9.6,0.14,-0.01,-1.3,1
29.59,7.4,4.6,-0.19,0.01,-0.7,1
32.5,7.21,13.2,-0.09,-0.03,0.9,0
27.45,6.97,10.2,0.06,0.03,-0.4,1
28.77,8.01,13.7,-0.31,0.12,-0.8,1
29.87,7.38,9.2,-0.08,0.1,-1.2,1
27.67,7.16,16.2,-0.15,0.01,-1.4,1
29.91,7.13,13.3,0.02,0.08,0.2,1
26.06,6.96,9.3,0.06,-0.01,-1.9,1
26.51,6.82,11.0,0.11,-0.06,-0.4,1
26.33,6.89,12.2,-0.39,-0.03,0.3,0
26.75,6.59,15.8,0.0,0.03,-0.1,1
30.77,7.57,5.8,0.3,0.08,0.8,1
27.64,6.8,24.7,-0.11,0.03,2.1,0
32.66,7.54,2.3,0.14,0.0,-1.3,0
29.55,7.03,16.6,-0.16,-0.01,-0.3,1
27.12,6.68,16.9,-0.04,0.0,0.2,1
28.2,7.1,14.3,0.03,0.0,4.2,1
28.01,7.12,4.7,-0.17,-0.02,0.4,1
27.81,7.31,5.4,0.0,0.01,-0.8,1
30.09,6.89,13.8,0.14,0.04,-0.9,1
29.52,6.94,18.7,0.12,0.04,1.7,1
26.75,6.98,5.8,0.24,-0.09,-0.2,1
29.42,7.36,7.1,-0.23,0.02,-0.5,1
26.74,7.14,11.2,0.02,-0.02,-0.5,1
27.9,7.03,10.9,-0.04,-0.01,0.9,1
28.45,6.66,17.2,-0.19,-0.01,0.1,1
26.4,6.84,19.4,0.04,0.0,-0.2,0
27.7,7.24,21.2,0.23,0.01,0.3,1
29.88,7.43,4.4,-0.01,-0.03,-2.7,1
30.2,7.5,3.4,0.06,0.01,0.0,1
26.82,7.26,2.9,-0.02,-0.01,0.7,1
28.39,7.34,5.8,0.1,0.03,-0.8,1
29.92,7.57,5.6,-0.5,0.06,0.1,1
29.9,7.02,17.0,0.12,-0.06,-0.1,1
30.13,7.23,10.0,0.03,0.01,0.2,1
26.8,7.26,4.0,0.24,0.01,-0.6,1
27.36,6.49,16.7,0.11,-0.04,0.6,1
30.27,6.66,17.0,0.16,-0.02,-0.5,1
32.22,7.45,7.6,0.17,0.0,-0.2,0
29.23,7.22,8.5,0.08,-0.05,-2.5,1
25.85,7.07,7.8,-0.01,-0.08,-1.3,1
28.47,6.86,17.2,0.1,0.01,0.6,1
27.17,7.21,7.9,0.43,0.05,-0.2,1
27.55,6.75,17.5,0.27,-0.05,0.2,1
29.82,7.3,8.5,0.17,-0.16,0.4,1
26.01,6.9,16.9,0.11,0.02,3.9,1
26.85,6.95,12.6,0.12,0.02,-0.4,1
28.49,6.88,16.9,-0.01,0.02,1.2,1
26.1,7.31,6.2,-0.04,0.02,0.0,1
26.07,6.95,10.7,-0.06,-0.01,0.9,1
28.84,7.0,12.9,0.27,0.04,-1.2,1
28.0,6.67,17.3,-0.15,-0.02,0.4,1
28.83,7.26,7.8,-0.12,0.0,1.2,1
29.46,7.22,21.0,-0.08,-0.04,0.2,1
26.21,7.2,8.5,0.01,0.04,-1.2,1
26.44,7.09,11.7,-0.02,-0.01,0.0,1
28.19,7.19,7.5,-0.05,0.01,-0.6,1
28.39,7.47,14.0,-0.26,-0.18,-0.1,1
27.26,6.93,12.0,0.04,0.02,0.2,1
29.97,7.03,11.0,0.09,0.0,-0.4,1
26.99,6.69,19.3,-0.12,0.0,0.1,1
26.67,6.53,30.6,-0.04,0.0,1.3,0
27.43,6.57,17.8,0.13,-0.02,0.2,1
25.6,6.93,10.2,0.06,-0.03,0.1,1
26.33,6.61,15.1,-0.13,0.01,-0.5,1
28.7,7.04,13.9,-0.03,-0.03,-0.5,1
28.16,7.28,7.5,0.17,0.01,-1.2,1
29.39,7.3,10.3,-0.11,-0.06,-0.1,1
27.75,6.67,18.7,-0.04,-0.02,-0.6,1
29.21,6.9,14.4,0.03,-0.03,0.2,1
25.88,6.79,12.7,0.17,0.0,0.8,1
28.52,7.45,4.6,0.18,0.06,-0.3,1
28.21,8.37,17.2,-0.38,0.0,0.4,1
26.66,7.04,8.4,-0.2,0.02,-0.5,1
27.19,6.78,16.4,-0.17,-0.02,-1.3,1
27.13,6.82,15.1,-0.27,-0.05,0.3,1
27.32,7.25,3.8,-0.01,-0.02,-1.2,1
26.77,6.7,14.7,0.0,0.0,0.0,0
28.03,7.23,4.9,0.03,-0.04,0.4,1
29.11,6.93,10.4,-0.02,-0.01,0.3,1
29.71,7.42,6.0,0.29,0.02,-0.8,1
31.68,6.74,17.9,0.01,0.03,1.3,1
28.44,7.17,5.6,-0.01,0.01,0.6,1
28.31,6.84,15.8,0.04,0.02,-1.2,1
28.14,7.1,6.8,0.0,-0.03,-0.3,1
27.65,7.11,10.2,-0.09,-0.03,-1.0,1
26.44,6.63,14.7,-0.31,0.01,-1.1,1
27.31,7.21,12.5,-0.21,-0.01,3.3,1
29.49,7.22,12.1,-0.1,0.0,-0.9,1
26.64,6.81,13.0,-0.17,0.02,1.0,1
27.64,7.11,7.9,-0.05,-0.01,-0.3,1
28.22,7.3,10.5,0.1,0.0,-0.9,1
28.77,6.74,19.0,0.0,0.09,-0.6,1
27.72,6.93,28.9,0.08,-0.09,0.9,0
27.75,7.36,3.6,-0.24,0.1,-0.9,1
26.58,6.94,14.6,-0.33,0.01,1.0,1
27.0,7.18,6.5,0.43,-0.05,-0.1,1
31.95,7.44,7.1,-0.05,0.02,0.3,1
30.27,7.08,13.3,0.15,0.02,-0.1,1
28.48,7.26,4.9,-0.13,-0.03,-0.3,1
27.21,6.9,23.5,-0.14,-0.11,0.9,0
28.65,6.6,16.3,0.15,-0.08,1.4,1
26.73,7.22,2.9,-0.14,-0.01,-0.4,1
27.34,7.08,6.2,0.08,-0.02,0.8,1
28.37,7.18,10.8,-0.01,0.03,0.3,1
26.29,7.14,12.9,-0.1,-0.03,-3.8,1
27.52,6.67,17.5,0.08,-0.02,1.1,0
28.07,6.99,16.7,0.24,-0.09,-20.0,0
28.52,7.28,4.8,0.19,-0.01,1.0,1
28.64,7.23,6.0,0.24,0.08,-0.2,1
26.7,6.88,15.0,0.03,0.02,-0.7,1
29.61,7.57,6.2,-0.16,0.02,0.1,1
29.31,7.09,9.9,0.07,0.02,0.2,1
28.9,7.25,4.6,0.11,0.0,0.4,1
29.51,7.0,13.2,-0.07,0.0,-0.2,1
26.95,7.11,16.3,0.11,0.05,1.3,1
28.93,7.45,4.6,-0.2,-0.02,0.4,1
28.93,6.91,10.6,0.31,0.0,-0.6,1
30.43,7.41,9.1,-0.24,0.06,-0.2,1
26.48,7.15,6.9,0.25,0.07,0.3,1
26.24,6.69,15.2,-0.12,-0.03,-0.4,0
25.67,6.56,18.9,0.18,0.02,-0.3,0
28.44,6.76,22.4,0.14,-0.01,-0.6,0
25.33,6.8,12.4,0.15,-0.01,-0.0,0
28.52,7.42,8.9,-0.2,0.04,-0.2,0
27.65,6.61,15.9,0.1,0.01,0.2,0
27.73,6.75,22.6,0.01,0.02,2.2,0
25.8,6.45,17.4,0.13,-0.02,1.1,0
29.98,6.79,24.7,-0.18,-0.02,0.9,0
29.63,6.98,18.3,0.07,-0.29,1.4,0
27.08,7.2,22.4,-0.15,-0.01,1.6,0
31.96,7.34,6.5,0.13,-0.01,-2.3,0
25.74,6.77,12.7,-0.48,-0.02,-0.1,0
28.24,6.51,19.4,0.21,0.01,-0.3,0
28.56,6.6,22.2,-0.14,-0.01,-20.8,0
27.47,6.83,28.7,0.25,0.06,-2.2,0
26.74,6.74,23.3,-0.12,0.04,1.0,0
26.56,6.5,20.3,0.09,0.02,-0.7,0
31.93,6.99,14.6,0.03,-0.03,-0.3,0
26.92,6.93,27.7,0.07,-0.02,-1.7,0
27.91,7.09,24.9,0.03,0.05,0.9,0
25.8,6.99,9.5,-0.14,-0.01,0.0,0
27.48,7.21,22.6,-0.01,0.03,0.6,0
30.21,6.62,20.5,-0.21,0.01,0.7,0
26.5,6.5,31.2,-0.04,-0.02,0.2,0
25.72,6.81,14.7,-0.07,-0.02,-0.5,0
29.59,6.97,33.4,-0.24,-0.03,17.2,0
26.26,6.74,14.8,-0.05,-0.01,-0.2,0
26.83,7.27,21.2,-0.25,-0.02,1.8,0
25.77,7.13,8.9,-0.05,0.01,0.2,0
28.22,6.39,19.8,0.39,0.04,0.7,0
29.69,6.97,14.0,1.33,0.01,-0.7,0
27.43,7.22,20.8,-0.08,-0.01,0.1,0
30.67,6.39,20.8,0.35,-0.0,0.0,0
28.01,6.88,24.9,-0.04,0.01,1.0,0
27.88,6.83,22.3,-0.07,0.03,-3.3,0
27.3,7.04,26.5,-0.32,-0.0,1.6,0
32.47,7.03,13.2,0.15,0.02,-0.3,0
27.1,6.46,20.6,0.17,0.01,-0.3,0
28.79,6.64,24.5,0.06,0.0,2.9,0
31.55,7.02,12.5,-0.05,-0.02,-0.2,0
32.26,7.38,7.4,-0.11,-0.02,2.2,0
26.46,6.7,12.3,0.04,-0.02,-0.4,0
26.15,6.46,20.5,0.18,0.24,-0.2,0
27.3,6.96,26.1,-0.12,-0.01,2.0,0
26.08,7.2,5.9,-0.23,0.01,-0.6,0
25.9,6.8,12.9,0.03,-0.04,-1.2,0
27.58,6.35,16.6,0.07,-0.05,0.4,0
25.96,7.02,10.1,-0.23,-0.02,-0.2,0
28.44,6.79,17.3,0.03,0.03,2.3,0
28.52,7.03,18.1,-1.6,-0.05,0.7,0
26.48,6.88,26.6,-0.01,-0.03,-0.0,0
30.25,6.47,20.4,0.12,0.02,0.0,0
27.37,6.82,27.2,-0.01,-0.0,-1.7,0
32.54,7.27,7.3,0.02,-0.03,-0.6,0
28.28,7.12,25.0,0.14,-0.02,-1.2,0
25.71,7.18,8.8,0.01,0.01,-0.0,0
31.72,7.13,14.0,0.12,-0.05,-0.1,0
27.44,6.9,28.2,0.02,-0.03,1.7,0
26.74,7.11,6.5,-0.2,0.03,-0.6,0
27.61,7.1,32.2,0.2,-0.02,-1.5,0
27.83,6.97,23.4,0.11,0.02,1.6,0
20.85,7.16,4.9,-0.19,-0.01,0.6,0
30.18,7.22,10.1,-0.14,0.02,0.2,0
31.89,7.08,12.8,0.03,0.01,0.7,0
27.5,6.57,16.2,-0.05,-0.05,0.2,0
25.23,6.49,19.5,0.04,-0.0,-0.2,0
30.55,7.54,4.4,-0.08,0.0,-0.8,0
32.42,7.3,7.6,-0.11,0.0,-1.9,0
29.3,6.51,21.9,-0.16,-0.02,0.5,0
32.56,7.28,8.4,0.04,0.03,0.4,0
27.4,6.72,26.8,-0.32,-0.04,1.1,0
25.86,7.09,4.0,0.36,0.05,-0.2,0
29.06,7.19,23.8,-0.03,0.0,0.9,0
30.26,6.6,18.7,0.28,0.01,0.1,0
28.83,7.15,23.4,-0.08,0.02,0.5,0
26.86,6.32,21.4,0.14,0.04,-0.1,0
30.6,6.69,19.9,-0.28,-0.01,0.9,0
27.33,6.81,30.5,-0.11,0.02,2.2,0
26.06,6.62,18.9,0.02,0.01,-0.4,0
27.62,6.47,16.7,0.06,-0.04,0.3,0
32.19,7.44,7.9,0.05,-0.03,1.7,0
28.11,6.91,15.0,-0.21,-0.24,0.4,0
32.4,7.34,6.9,0.15,0.01,-0.8,0
27.82,6.47,21.3,0.03,-0.01,-0.9,0
29.57,6.71,17.8,0.02,-0.03,-0.4,0
25.71,6.39,17.6,-0.14,-0.01,0.6,0
26.18,6.85,12.5,-0.04,0.0,-0.8,0
32.35,7.33,7.9,-0.15,-0.0,-0.2,0
27.22,6.96,25.0,-0.01,-0.01,0.8,0
30.79,6.99,14.1,-0.07,-0.04,0.1,0
25.68,6.7,16.0,-0.06,-0.02,-0.1,0
26.33,6.8,28.2,0.01,0.01,0.7,0
29.34,6.54,20.2,0.13,-0.01,1.3,0
25.76,6.6,16.0,-0.15,0.0,-1.3,0
32.08,7.08,12.2,-0.37,0.01,-0.4,0
31.96,6.48,21.7,-0.0,0.02,0.0,0
25.72,7.14,7.9,-0.04,0.04,1.3,0
31.81,7.09,12.0,0.26,0.02,0.7,0
28.8,6.59,21.8,-0.03,-0.04,-0.4,0
30.71,6.6,20.0,0.15,0.02,1.0,0
26.53,6.89,14.5,-0.03,-0.01,-0.1,0
28.92,7.48,23.0,0.28,0.08,-1.7,0
30.47,7.35,10.2,0.04,-0.0,-0.2,0
31.87,7.02,9.5,0.08,-0.13,-0.2,0
27.34,7.29,32.9,0.11,-0.04,-2.1,0
32.02,7.5,2.8,0.07,0.01,-0.3,0
25.39,7.32,9.0,0.65,0.02,0.2,0
27.61,6.47,22.3,0.21,0.01,1.2,0
32.36,7.04,13.2,-0.4,-0.0,-0.6,0
26.31,6.86,20.1,-0.1,0.03,-1.6,0
32.9,7.12,11.2,0.29,-0.01,-0.3,0
31.52,6.48,21.8,-0.02,0.01,0.2,0
26.62,6.63,15.7,-0.06,-0.01,-0.2,0
27.69,6.85,25.0,-0.17,-0.0,-0.9,0
32.74,7.13,12.6,-0.04,-0.02,0.6,0
26.7,6.68,13.6,0.03,-0.02,0.5,0
27.95,6.74,16.9,-0.09,-0.04,-1.8,0
28.48,6.75,18.6,0.01,-0.04,-0.8,0
32.29,7.01,13.6,0.3,-0.01,-0.2,0
29.33,7.31,18.4,-0.06,-0.03,1.8,0
32.62,7.09,12.1,-0.15,0.01,-0.4,0
25.67,6.47,16.3,-0.2,0.03,0.2,0
32.34,7.33,7.9,-0.16,-0.01,-0.2,0
25.31,7.0,15.6,-0.14,-0.07,-1.6,0
26.99,7.03,11.2,-3.16,0.02,1.2,0
29.82,6.87,24.6,-0.17,-0.03,1.0,0
32.32,7.41,5.2,0.15,0.02,-0.2,0
27.79,6.56,17.3,0.03,-0.16,-1.6,0
31.63,7.06,9.8,0.27,-0.06,-0.4,0
26.93,6.27,21.2,-0.18,-0.01,0.6,0
27.92,7.11,9.7,-0.12,-0.03,-0.3,0
25.94,6.8,12.9,0.02,-0.04,-1.2,0
27.32,6.58,16.2,-0.18,-0.04,0.1,0
30.09,7.08,12.8,0.02,0.0,-0.4,0
27.44,7.12,20.7,-0.05,-0.01,0.0,0
27.97,6.66,22.5,0.14,0.0,1.3,0
26.31,6.73,21.3,-0.33,0.04,-0.8,0
27.81,6.92,18.2,0.16,-0.01,-0.3,0
27.68,6.86,25.0,0.02,0.01,0.9,0
26.51,6.47,20.6,0.02,-0.0,0.2,0
26.54,6.62,15.7,0.09,-0.0,-0.1,0
27.11,6.96,22.5,-0.05,0.08,2.7,0
29.64,6.81,24.6,0.02,-0.01,4.3,0
29.34,6.67,23.7,-0.04,-0.02,-2.2,0
32.1,7.29,8.7,0.03,0.0,0.4,0
29.79,6.7,31.2,-0.04,0.0,-0.4,0
29.9,7.2,13.7,0.09,-0.03,-0.1,0
26.7,6.58,15.4,0.07,-0.08,-0.2,0
29.48,7.3,9.2,-2.92,-0.0,0.1,0
27.24,6.17,3.4,-0.13,0.15,-0.7,0
28.4,6.71,22.1,-0.08,-0.01,1.8,0
26.17,6.84,12.4,-0.05,0.0,-0.9,0
26.63,6.49,20.7,-0.08,0.06,-1.6,0
26.03,7.11,21.8,0.0,0.02,-0.2,0
27.23,6.49,20.4,0.15,-0.01,-0.1,0
25.62,7.0,9.2,0.03,0.02,-0.0,0
31.63,6.96,15.3,0.02,-0.01,1.6,0
32.62,7.06,12.6,0.15,-0.02,0.7,0
26.79,6.61,27.7,-0.05,0.01,1.8,0
31.79,7.18,9.7,0.16,0.05,-0.5,0
28.21,6.29,21.0,0.12,-0.03,0.1,0
31.47,6.76,18.9,0.22,-0.04,-0.9,0
30.19,6.52,20.4,0.07,0.02,0.0,0
32.19,7.46,7.9,0.06,0.0,0.8,0
31.28,7.29,10.2,-0.21,0.01,-1.8,0
29.05,7.29,10.7,-0.17,-0.01,0.9,0
26.94,7.01,26.5,-0.04,0.01,1.4,0
26.76,6.72,14.8,0.04,0.0,0.1,0
32.62,7.14,11.6,0.2,0.01,-0.1,0
27.06,7.2,1.7,0.31,0.06,-1.6,0
28.65,6.69,18.7,0.08,-0.02,0.6,0
32.48,7.41,4.5,-0.06,0.01,0.0,0
25.89,6.84,12.2,-0.17,-0.01,0.6,0
27.09,6.89,27.6,0.03,-0.02,-1.7,0
25.49,6.43,16.3,-0.05,0.03,-1.2,0
26.0,7.3,4.9,-0.17,-0.02,0.4,0
31.87,7.06,13.9,-0.03,-0.03,0.0,0
31.62,7.0,13.7,-0.05,-0.03,0.1,0
27.13,7.25,22.1,-0.15,-0.05,1.6,0
27.95,6.84,31.4,0.27,0.01,-0.8,0
27.59,6.43,22.2,0.16,0.0,-2.1,0
30.36,6.72,22.7,-0.01,-0.0,0.7,0
25.92,6.58,13.1,-0.22,-0.06,-1.5,0
31.64,7.16,9.9,0.28,0.05,-0.6,0
32.74,7.26,12.6,-0.0,0.02,0.4,0
32.08,7.07,15.1,0.0,-0.05,-0.1,0
28.36,6.67,30.3,0.04,-0.01,-0.4,0
32.7,7.07,12.3,0.06,-0.03,0.7,0
28.96,7.22,15.5,-0.22,0.48,-0.3,0
27.62,7.12,27.8,0.04,0.03,-1.1,0
32.39,7.41,4.6,0.07,-0.0,-0.0,0
25.78,7.22,5.5,-0.05,-0.08,-0.9,0
27.33,6.07,4.0,-0.01,0.01,-0.0,0
27.33,6.13,3.8,0.02,0.23,0.1,0
26.8,6.8,29.4,0.03,-0.01,1.0,0
25.95,6.77,15.3,0.01,0.01,0.6,0
27.64,7.36,8.6,-0.16,0.25,0.8,0
28.19,6.94,8.0,0.28,0.08,-22.1,0
27.32,6.91,23.6,0.08,0.03,-1.8,0
32.73,7.4,4.5,-0.2,0.03,0.2,0
29.08,7.88,14.5,-0.11,1.12,-0.9,0
29.71,6.71,26.4,0.11,-0.02,-1.3,0
26.18,5.76,22.4,-0.03,-0.02,-0.4,0
27.7,7.04,27.0,-0.13,0.01,-1.6,0
29.98,7.38,7.1,3.75,-0.01,-0.1,0
25.72,6.47,17.4,0.08,-0.02,1.1,0
26.98,6.93,27.1,0.01,-0.01,1.6,0
26.34,7.66,4.9,-0.03,0.42,-0.4,0
28.46,7.66,8.8,-0.11,0.38,-0.7,0
29.75,6.35,20.4,0.27,-0.05,0.7,0
26.9,6.81,23.7,-0.13,-0.01,-2.3,0
27.65,6.61,17.3,-0.08,0.01,-0.1,0
26.03,7.16,4.4,0.16,0.03,-0.3,0
28.96,6.63,17.0,-0.74,-0.03,-1.0,0
27.56,6.65,17.4,0.06,-0.02,1.0,0
27.31,7.3,22.3,0.14,-0.07,0.1,0
30.11,6.75,21.0,-3.76,0.05,0.0,0
29.78,6.67,17.9,-0.61,-0.04,-0.4,0
28.47,6.65,18.3,0.1,0.01,0.7,0
31.75,7.3,11.2,0.0,-0.01,-1.6,0
31.94,7.27,3.7,0.07,0.03,-1.8,0
27.95,6.66,22.5,0.13,0.0,1.3,0
27.93,6.61,8.1,0.13,-0.58,-0.2,0
29.47,6.45,19.8,0.08,0.0,0.0,0
27.28,7.01,26.2,-0.07,0.01,-0.7,0
31.94,7.09,14.2,0.05,-0.04,-0.3,0
31.54,7.08,13.8,0.13,0.01,0.5,0
27.05,6.32,20.7,-0.08,0.01,-1.3,0
30.56,6.66,19.4,-0.16,-0.02,1.2,0
25.7,6.59,18.3,0.08,0.02,-1.0,0
32.05,7.4,6.9,-0.19,-0.04,-1.1,0
26.6,7.13,6.9,-0.06,0.01,-0.1,0
30.39,6.88,9.2,2.99,0.02,-0.1,0
28.88,6.77,17.5,-1.75,-0.04,-0.7,0
27.18,7.04,22.8,0.19,-0.03,-1.7,0
26.21,6.51,20.3,0.15,0.17,-0.3,0
31.12,7.09,13.8,0.09,-0.01,0.0,0
25.88,7.02,8.9,-0.04,-0.02,-0.1,0
30.22,7.26,10.8,0.16,-0.02,-0.4,0
28.49,6.57,16.7,0.17,-0.0,0.8,0
30.86,7.09,11.6,-0.3,-0.05,-0.8,0
27.18,6.71,23.4,-0.15,-0.08,1.0,0
30.13,7.05,11.5,-0.14,-0.03,-0.7,0
32.23,7.18,12.5,0.08,-0.01,0.7,0
29.81,7.01,14.2,0.67,0.01,-0.9,0
28.38,6.72,26.0,0.1,0.0,-2.6,0
28.49,6.82,21.9,0.07,0.01,-0.8,0
31.8,7.26,10.5,-0.06,0.0,-1.4,0
31.89,7.4,2.7,0.14,0.02,-0.7,0
30.1,7.18,9.9,-0.16,0.02,0.5,0
27.93,6.64,22.5,0.15,0.0,1.3,0
32.18,7.12,11.4,0.06,0.03,-0.5,0
30.41,7.57,4.4,-0.09,0.0,-0.7,0
31.67,6.91,15.0,0.0,-0.05,0.0,0
27.33,7.0,20.7,0.01,-0.0,-0.1,0
27.43,6.94,11.0,0.01,-0.02,0.2,0
31.63,7.02,13.8,-0.03,-0.04,0.1,0
26.57,6.99,26.8,0.2,0.01,1.4,0
32.27,6.51,21.6,-0.23,0.0,-0.4,0
32.2,7.32,11.7,-0.04,-0.05,0.5,0
28.83,6.56,21.5,-0.07,-0.02,-21.4,0
26.26,6.73,29.0,-0.06,0.01,-0.0,0
28.66,7.9,16.7,-0.08,1.01,1.3,0
27.39,6.01,4.0,-0.01,0.01,-0.0,0
27.44,7.23,26.1,-0.07,-0.01,-0.1,0
29.91,7.51,4.4,-2.22,-0.01,-0.2,0
26.54,6.71,13.5,-0.02,0.02,0.1,0
32.49,7.18,12.6,0.04,-0.01,0.7,0
27.27,6.7,21.8,-0.19,-0.02,-0.7,0
27.36,7.21,27.4,0.08,-0.01,1.4,0
27.93,6.67,18.0,-0.04,-0.03,-0.2,0
26.62,6.49,20.9,-0.08,-0.01,0.7,0
31.35,7.29,10.3,-0.22,0.01,-1.8,0
29.37,6.73,17.9,-1.7,-0.05,-0.3,0
25.69,7.0,9.0,-0.02,-0.0,0.1,0
29.19,7.45,9.5,3.89,0.04,0.2,0
31.97,7.06,12.6,-0.07,0.05,0.6,0
32.39,7.03,14.5,-0.09,0.03,0.3,0
27.09,6.54,15.2,-0.11,-0.02,0.5,0
27.56,6.53,16.1,0.2,-0.03,0.2,0
27.96,6.87,14.8,-0.13,-0.2,0.4,0
29.58,7.17,18.4,-0.06,-0.01,1.6,0
27.88,6.55,15.5,-0.14,0.0,-0.5,0
30.38,6.73,26.3,-0.11,-0.01,1.9,0
27.63,6.63,15.9,0.08,0.01,0.2,0
27.91,6.66,21.2,-0.01,-0.0,-1.1,0
26.43,6.52,31.2,-0.09,0.02,-0.1,0
27.15,6.16,22.6,0.03,0.03,-2.6,0
33.56,7.14,9.8,3.74,0.02,-0.2,0
27.32,6.85,25.4,0.0,-0.01,-0.8,0
32.66,7.22,12.3,0.18,0.04,-0.3,0
31.8,7.0,15.0,-0.08,-0.06,0.2,0
27.62,6.58,22.5,-0.03,0.01,1.7,0
32.53,7.29,8.2,0.33,-0.01,0.7,0
31.28,6.95,17.2,0.01,-0.04,0.5,0
28.74,6.7,17.5,0.36,0.02,0.3,0
29.27,7.17,20.6,-0.3,-0.02,2.0,0
27.2,6.38,23.2,-0.15,-0.02,1.2,0
26.13,5.78,22.6,-0.11,0.09,-0.1,0
28.27,6.5,19.4,0.2,0.01,-0.2,0
26.46,6.87,23.3,-0.0,0.01,-0.9,0
26.16,6.16,22.7,-0.1,0.07,-0.4,0
31.98,7.07,12.3,0.21,-0.01,0.4,0
27.73,6.35,19.1,0.22,0.02,-2.6,0
27.72,6.53,17.6,0.23,-0.01,-0.1,0
24.86,7.22,15.6,0.06,-0.1,-1.4,0
28.25,6.31,20.7,0.15,-0.02,0.4,0
26.53,6.77,14.6,-0.06,0.0,-0.1,0
27.11,6.76,28.5,0.01,0.0,2.8,0
25.86,6.6,18.3,0.09,0.03,-1.0,0
28.89,6.86,18.0,-2.12,-0.06,0.1,0
31.9,6.96,14.1,-0.17,-0.04,-0.6,0
29.25,7.0,18.2,0.23,-0.73,1.4,0
26.45,7.24,21.3,-0.06,-0.01,2.2,0
27.09,6.64,26.9,0.15,-0.0,-1.8,0
29.66,6.62,21.3,-0.17,0.16,1.8,0
27.97,6.95,23.2,-0.36,0.0,-0.4,0
30.47,7.22,11.5,-0.18,0.02,0.8,0
26.14,6.65,15.0,-0.07,-0.01,-0.3,0
23.35,7.08,5.6,1.27,-0.0,-0.0,0
27.58,6.89,24.0,-0.14,-0.02,0.4,0
27.34,7.26,34.9,-0.12,0.03,16.8,0
31.66,7.07,13.7,-0.02,-0.01,-0.0,0
28.92,7.31,15.3,-0.25,0.65,-0.3,0
26.59,6.46,20.4,0.17,-0.04,-0.4,0
26.31,7.18,26.4,-0.24,0.01,-1.4,0
28.61,6.82,21.9,-0.64,-0.0,2.9,0
25.45,6.64,28.0,-0.75,-0.08,-0.7,0
30.3,6.96,15.4,-0.0,0.03,0.9,0
26.6,6.94,23.2,-0.16,0.01,0.8,0
30.26,6.77,32.0,-0.02,0.0,16.5,0
26.98,6.29,21.3,0.15,-0.01,0.0,0
31.75,7.21,13.7,0.09,0.02,-0.3,0
29.09,6.72,21.5,-0.16,-0.04,6.4,0
31.7,6.97,14.9,-0.12,-0.07,0.3,0
26.35,7.17,6.0,-0.19,0.02,-0.7,0
